movie,sentence,movie_duration,start,end,imdb,lsmdc_filename,start_hms,end_hms
3032_HOW_DO_YOU_KNOW,"Lisa frowns, gives a small nod and turns away.",7245.6,5297.06,5304.387,tt1341188,3032_HOW_DO_YOU_KNOW_01.28.17.060-01.28.24.387,01.28.17.060,01.28.24.387
3032_HOW_DO_YOU_KNOW,George looks back and forth between her and his cell.,7245.6,5305.054,5307.171,tt1341188,3032_HOW_DO_YOU_KNOW_01.28.25.054-01.28.27.171,01.28.25.054,01.28.27.171
3032_HOW_DO_YOU_KNOW,As Lisa sits George answers the phone.,7245.6,5307.271,5325.256,tt1341188,3032_HOW_DO_YOU_KNOW_01.28.27.271-01.28.45.256,01.28.27.271,01.28.45.256
3032_HOW_DO_YOU_KNOW,George glances at Lisa,7245.6,5325.356,5326.169,tt1341188,3032_HOW_DO_YOU_KNOW_01.28.45.356-01.28.46.169,01.28.45.356,01.28.46.169
3032_HOW_DO_YOU_KNOW,"George faces Lisa, his green eyes sparkling.",7245.6,5332.147,5334.801,tt1341188,3032_HOW_DO_YOU_KNOW_01.28.52.147-01.28.54.801,01.28.52.147,01.28.54.801
3032_HOW_DO_YOU_KNOW,Lisa gets to her feet.,7245.6,5346.625,5348.976,tt1341188,3032_HOW_DO_YOU_KNOW_01.29.06.625-01.29.08.976,01.29.06.625,01.29.08.976
3032_HOW_DO_YOU_KNOW,Heading out Lisa halts.,7245.6,5349.3,5353.213,tt1341188,3032_HOW_DO_YOU_KNOW_01.29.09.300-01.29.13.213,01.29.09.300,01.29.13.213
3032_HOW_DO_YOU_KNOW,Now an older couple coos over Annie and a newborn in a blue cap and blanket.,7245.6,5355.58,5359.468,tt1341188,3032_HOW_DO_YOU_KNOW_01.29.15.580-01.29.19.468,01.29.15.580,01.29.19.468
3032_HOW_DO_YOU_KNOW,George and Lisa arrive in the doorway.,7245.6,5359.568,5363.586,tt1341188,3032_HOW_DO_YOU_KNOW_01.29.19.568-01.29.23.586,01.29.19.568,01.29.23.586
3032_HOW_DO_YOU_KNOW,Lisa faces George questioningly.,7245.6,5375.521,5377.765,tt1341188,3032_HOW_DO_YOU_KNOW_01.29.35.521-01.29.37.765,01.29.35.521,01.29.37.765
3032_HOW_DO_YOU_KNOW,He kisses her.,7245.6,5390.246,5391.743,tt1341188,3032_HOW_DO_YOU_KNOW_01.29.50.246-01.29.51.743,01.29.50.246,01.29.51.743
3032_HOW_DO_YOU_KNOW,His parents leave.,7245.6,5393.032,5397.639,tt1341188,3032_HOW_DO_YOU_KNOW_01.29.53.032-01.29.57.639,01.29.53.032,01.29.57.639
3032_HOW_DO_YOU_KNOW,"As George go to Annie side, the new mom regards Lisa",7245.6,5406.444,5410.676,tt1341188,3032_HOW_DO_YOU_KNOW_01.30.06.444-01.30.10.676,01.30.06.444,01.30.10.676
3032_HOW_DO_YOU_KNOW,Lisa ventures to the bed.,7245.6,5411.645,5417.093,tt1341188,3032_HOW_DO_YOU_KNOW_01.30.11.645-01.30.17.093,01.30.11.645,01.30.17.093
3032_HOW_DO_YOU_KNOW,George points at the newborn.,7245.6,5433.843,5434.473,tt1341188,3032_HOW_DO_YOU_KNOW_01.30.33.843-01.30.34.473,01.30.33.843,01.30.34.473
3032_HOW_DO_YOU_KNOW,Annie gawks enchanted.,7245.6,5434.573,5435.44,tt1341188,3032_HOW_DO_YOU_KNOW_01.30.34.573-01.30.35.440,01.30.34.573,01.30.35.440
3032_HOW_DO_YOU_KNOW,Annie answers a phone by her bed.,7245.6,5442.191,5454.069,tt1341188,3032_HOW_DO_YOU_KNOW_01.30.42.191-01.30.54.069,01.30.42.191,01.30.54.069
3032_HOW_DO_YOU_KNOW,The baby's cap slides off.,7245.6,5456.538,5457.833,tt1341188,3032_HOW_DO_YOU_KNOW_01.30.56.538-01.30.57.833,01.30.56.538,01.30.57.833
3032_HOW_DO_YOU_KNOW,Lisa gently slips it back on.,7245.6,5460.304,5465.573,tt1341188,3032_HOW_DO_YOU_KNOW_01.31.00.304-01.31.05.573,01.31.00.304,01.31.05.573
3032_HOW_DO_YOU_KNOW,Lisa cues George for a discreet exit.,7245.6,5470.346,5470.967,tt1341188,3032_HOW_DO_YOU_KNOW_01.31.10.346-01.31.10.967,01.31.10.346,01.31.10.967
3032_HOW_DO_YOU_KNOW,George gaze darkens as Charles walks in with two presents.,7245.6,5475.863,5480.91,tt1341188,3032_HOW_DO_YOU_KNOW_01.31.15.863-01.31.20.910,01.31.15.863,01.31.20.910
3032_HOW_DO_YOU_KNOW,"Behind him, a tall burly man walks in with flowers.",7245.6,5483.828,5486.523,tt1341188,3032_HOW_DO_YOU_KNOW_01.31.23.828-01.31.26.523,01.31.23.828,01.31.26.523
3032_HOW_DO_YOU_KNOW,The newcomer hands the flowers to Lisa,7245.6,5488.512,5489.564,tt1341188,3032_HOW_DO_YOU_KNOW_01.31.28.512-01.31.29.564,01.31.28.512,01.31.29.564
3032_HOW_DO_YOU_KNOW,George gives a relieved smile.,7245.6,5492.5,5494.249,tt1341188,3032_HOW_DO_YOU_KNOW_01.31.32.500-01.31.34.249,01.31.32.500,01.31.34.249
3032_HOW_DO_YOU_KNOW,George shakes Al hand.,7245.6,5495.411,5498.735,tt1341188,3032_HOW_DO_YOU_KNOW_01.31.35.411-01.31.38.735,01.31.35.411,01.31.38.735
3032_HOW_DO_YOU_KNOW,Charles shows the gifts.,7245.6,5503.572,5505.365,tt1341188,3032_HOW_DO_YOU_KNOW_01.31.43.572-01.31.45.365,01.31.43.572,01.31.45.365
3032_HOW_DO_YOU_KNOW,"Charles offers a blue present, then sets the pink one down too.",7245.6,5508.033,5512.813,tt1341188,3032_HOW_DO_YOU_KNOW_01.31.48.033-01.31.52.813,01.31.48.033,01.31.52.813
3032_HOW_DO_YOU_KNOW,Charles faces his son cautiously.,7245.6,5528.144,5529.968,tt1341188,3032_HOW_DO_YOU_KNOW_01.32.08.144-01.32.09.968,01.32.08.144,01.32.09.968
3032_HOW_DO_YOU_KNOW,Charles turns away.,7245.6,5554.433,5556.173,tt1341188,3032_HOW_DO_YOU_KNOW_01.32.34.433-01.32.36.173,01.32.34.433,01.32.36.173
3032_HOW_DO_YOU_KNOW,"Eating ice chips with a spoon, Annie looks back and forth between the father and son.",7245.6,5556.273,5558.683,tt1341188,3032_HOW_DO_YOU_KNOW_01.32.36.273-01.32.38.683,01.32.36.273,01.32.38.683
3032_HOW_DO_YOU_KNOW,Charles strolls over to Lisa and greets her with a smile.,7245.6,5558.826,5562.993,tt1341188,3032_HOW_DO_YOU_KNOW_01.32.38.826-01.32.42.993,01.32.38.826,01.32.42.993
3032_HOW_DO_YOU_KNOW,looks to Lisa,7245.6,5591.349,5592.538,tt1341188,3032_HOW_DO_YOU_KNOW_01.33.11.349-01.33.12.538,01.33.11.349,01.33.12.538
3032_HOW_DO_YOU_KNOW,Charles faces George who gives a smirk and broad shrug.,7245.6,5595.568,5598.107,tt1341188,3032_HOW_DO_YOU_KNOW_01.33.15.568-01.33.18.107,01.33.15.568,01.33.18.107
3032_HOW_DO_YOU_KNOW,Charles faces George,7245.6,5603.113,5604.717,tt1341188,3032_HOW_DO_YOU_KNOW_01.33.23.113-01.33.24.717,01.33.23.113,01.33.24.717
3032_HOW_DO_YOU_KNOW,Charles leaves with a tense smile.,7245.6,5609.814,5616.932,tt1341188,3032_HOW_DO_YOU_KNOW_01.33.29.814-01.33.36.932,01.33.29.814,01.33.36.932
3032_HOW_DO_YOU_KNOW,George leans on her.,7245.6,5622.126,5626.066,tt1341188,3032_HOW_DO_YOU_KNOW_01.33.42.126-01.33.46.066,01.33.42.126,01.33.46.066
3032_HOW_DO_YOU_KNOW,Al hands George a camcorder.,7245.6,5633.497,5635.279,tt1341188,3032_HOW_DO_YOU_KNOW_01.33.53.497-01.33.55.279,01.33.53.497,01.33.55.279
3032_HOW_DO_YOU_KNOW,Al pulls the chair up to Annie and his brand new son.,7245.6,5644.418,5646.646,tt1341188,3032_HOW_DO_YOU_KNOW_01.34.04.418-01.34.06.646,01.34.04.418,01.34.06.646
3032_HOW_DO_YOU_KNOW,"They share a tearful loving embrace, their newborn between them.",7245.6,5756.374,5759.227,tt1341188,3032_HOW_DO_YOU_KNOW_01.35.56.374-01.35.59.227,01.35.56.374,01.35.59.227
3032_HOW_DO_YOU_KNOW,Lisa smiles wistfully.,7245.6,5759.327,5761.844,tt1341188,3032_HOW_DO_YOU_KNOW_01.35.59.327-01.36.01.844,01.35.59.327,01.36.01.844
3032_HOW_DO_YOU_KNOW,George beams holding the aimed camera.,7245.6,5761.944,5764.129,tt1341188,3032_HOW_DO_YOU_KNOW_01.36.01.944-01.36.04.129,01.36.01.944,01.36.04.129
3032_HOW_DO_YOU_KNOW,George smile vanishes.,7245.6,5771.591,5773.072,tt1341188,3032_HOW_DO_YOU_KNOW_01.36.11.591-01.36.13.072,01.36.11.591,01.36.13.072
3032_HOW_DO_YOU_KNOW,Al sits.,7245.6,5803.576,5806.329,tt1341188,3032_HOW_DO_YOU_KNOW_01.36.43.576-01.36.46.329,01.36.43.576,01.36.46.329
3032_HOW_DO_YOU_KNOW,Annie giddily bites her lip.,7245.6,5870.078,5871.469,tt1341188,3032_HOW_DO_YOU_KNOW_01.37.50.078-01.37.51.469,01.37.50.078,01.37.51.469
3032_HOW_DO_YOU_KNOW,Smiling Lisa looks to George,7245.6,5880.14,5884.96,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.00.140-01.38.04.960,01.38.00.140,01.38.04.960
3032_HOW_DO_YOU_KNOW,"and finds him beaming tenderly at her, camcorder in hand.",7245.6,5884.984,5886.844,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.04.984-01.38.06.844,01.38.04.984,01.38.06.844
3032_HOW_DO_YOU_KNOW,Annie gives her fiancee an affectionate slug on the shoulder and they share a laugh.,7245.6,5891.128,5892.616,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.11.128-01.38.12.616,01.38.11.128,01.38.12.616
3032_HOW_DO_YOU_KNOW,"George flashes a bashful smile, and shuts the camcorder's display window.",7245.6,5892.716,5895.51,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.12.716-01.38.15.510,01.38.12.716,01.38.15.510
3032_HOW_DO_YOU_KNOW,George and Lisa stroll outside through the hospital's revolving door.,7245.6,5895.856,5901.889,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.15.856-01.38.21.889,01.38.15.856,01.38.21.889
3032_HOW_DO_YOU_KNOW,"They walk close together, their hands swinging gently at their sides.",7245.6,5901.989,5911.332,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.21.989-01.38.31.332,01.38.21.989,01.38.31.332
3032_HOW_DO_YOU_KNOW,The twosome approaches a bus stop.,7245.6,5911.432,5921.188,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.31.432-01.38.41.188,01.38.31.432,01.38.41.188
3032_HOW_DO_YOU_KNOW,George stands before Lisa as Lisa sits on a bench.,7245.6,5921.288,5923.017,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.41.288-01.38.43.017,01.38.41.288,01.38.43.017
3032_HOW_DO_YOU_KNOW,A wistful smile plays on her pixie-like features.,7245.6,5925.201,5929.21,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.45.201-01.38.49.210,01.38.45.201,01.38.49.210
3032_HOW_DO_YOU_KNOW,George beams fondly.,7245.6,5929.31,5936.03,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.49.310-01.38.56.030,01.38.49.310,01.38.56.030
3032_HOW_DO_YOU_KNOW,A city bus turns into view and nears the stop.,7245.6,5936.705,5938.072,tt1341188,3032_HOW_DO_YOU_KNOW_01.38.56.705-01.38.58.072,01.38.56.705,01.38.58.072
3032_HOW_DO_YOU_KNOW,Lisa gets to her feet.,7245.6,5940.069,5940.801,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.00.069-01.39.00.801,01.39.00.069,01.39.00.801
3032_HOW_DO_YOU_KNOW,Shifts his desperate gaze as the bus doors open.,7245.6,5943.351,5947.103,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.03.351-01.39.07.103,01.39.03.351,01.39.07.103
3032_HOW_DO_YOU_KNOW,Lisa steps on.,7245.6,5947.203,5949.716,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.07.203-01.39.09.716,01.39.07.203,01.39.09.716
3032_HOW_DO_YOU_KNOW,George storms off.,7245.6,5949.816,5951.311,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.09.816-01.39.11.311,01.39.09.816,01.39.11.311
3032_HOW_DO_YOU_KNOW,As George marches alongside the bus.,7245.6,5951.411,5952.419,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.11.411-01.39.12.419,01.39.11.411,01.39.12.419
3032_HOW_DO_YOU_KNOW,Lisa watches him through a window.,7245.6,5952.519,5956.187,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.12.519-01.39.16.187,01.39.12.519,01.39.16.187
3032_HOW_DO_YOU_KNOW,His arms give an angry flail.,7245.6,5956.287,5958.336,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.16.287-01.39.18.336,01.39.16.287,01.39.18.336
3032_HOW_DO_YOU_KNOW,Wearing a confused frown Lisa blinks at him.,7245.6,5958.436,5959.978,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.18.436-01.39.19.978,01.39.18.436,01.39.19.978
3032_HOW_DO_YOU_KNOW,As the bus pulls away Lisa averts her thoughtful gaze.,7245.6,5960.078,5965.481,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.20.078-01.39.25.481,01.39.20.078,01.39.25.481
3032_HOW_DO_YOU_KNOW,Her eyes widen and Lisa pulls the stop cord.,7245.6,5965.581,5969.265,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.25.581-01.39.29.265,01.39.25.581,01.39.29.265
3032_HOW_DO_YOU_KNOW,The bus lurches to a halt at the curb.,7245.6,5969.365,5973.386,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.29.365-01.39.33.386,01.39.29.365,01.39.33.386
3032_HOW_DO_YOU_KNOW,Lisa hurries off and moves around the front of the bus.,7245.6,5973.965,5977.543,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.33.965-01.39.37.543,01.39.33.965,01.39.37.543
3032_HOW_DO_YOU_KNOW,"Spreading her arms in a bewildered shrug, Lisa strides briskly toward her friend.",7245.6,5977.643,5980.294,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.37.643-01.39.40.294,01.39.37.643,01.39.40.294
3032_HOW_DO_YOU_KNOW,Step face to face.,7245.6,5984.983,5991.341,tt1341188,3032_HOW_DO_YOU_KNOW_01.39.44.983-01.39.51.341,01.39.44.983,01.39.51.341
3032_HOW_DO_YOU_KNOW,Another bus arrives.,7245.6,6012.615,6020.933,tt1341188,3032_HOW_DO_YOU_KNOW_01.40.12.615-01.40.20.933,01.40.12.615,01.40.20.933
3032_HOW_DO_YOU_KNOW,Lisa mirthful grin fades.,7245.6,6030.057,6033.7,tt1341188,3032_HOW_DO_YOU_KNOW_01.40.30.057-01.40.33.700,01.40.30.057,01.40.33.700
3032_HOW_DO_YOU_KNOW,"Lisa faces the bus, and her wistful smile returns.",7245.6,6067.077,6069.767,tt1341188,3032_HOW_DO_YOU_KNOW_01.41.07.077-01.41.09.767,01.41.07.077,01.41.09.767
3032_HOW_DO_YOU_KNOW,Lisa jerks her thumb at the hospital and shakes her head.,7245.6,6069.867,6072.028,tt1341188,3032_HOW_DO_YOU_KNOW_01.41.09.867-01.41.12.028,01.41.09.867,01.41.12.028
3032_HOW_DO_YOU_KNOW,George watches her climb aboard the bus.,7245.6,6076.054,6077.297,tt1341188,3032_HOW_DO_YOU_KNOW_01.41.16.054-01.41.17.297,01.41.16.054,01.41.17.297
3032_HOW_DO_YOU_KNOW,George gives a small hopeful smile.,7245.6,6086.86,6088.635,tt1341188,3032_HOW_DO_YOU_KNOW_01.41.26.860-01.41.28.635,01.41.26.860,01.41.28.635
3032_HOW_DO_YOU_KNOW,"Beaming tenderly, George shakes his head.",7245.6,6093.112,6096.684,tt1341188,3032_HOW_DO_YOU_KNOW_01.41.33.112-01.41.36.684,01.41.33.112,01.41.36.684
3032_HOW_DO_YOU_KNOW,Lisa faces the stout driver and sweeps her bus pass over a scanner.,7245.6,6097.681,6101.357,tt1341188,3032_HOW_DO_YOU_KNOW_01.41.37.681-01.41.41.357,01.41.37.681,01.41.41.357
3032_HOW_DO_YOU_KNOW,Now at home.,7245.6,6106.392,6107.073,tt1341188,3032_HOW_DO_YOU_KNOW_01.41.46.392-01.41.47.073,01.41.46.392,01.41.47.073
3032_HOW_DO_YOU_KNOW,George eyes a list in two columns.,7245.6,6107.173,6108.658,tt1341188,3032_HOW_DO_YOU_KNOW_01.41.47.173-01.41.48.658,01.41.47.173,01.41.48.658
3032_HOW_DO_YOU_KNOW,George crumples the page and takes out his cell.,7245.6,6115.057,6120.188,tt1341188,3032_HOW_DO_YOU_KNOW_01.41.55.057-01.42.00.188,01.41.55.057,01.42.00.188
3032_HOW_DO_YOU_KNOW,George puts the phone to his ear and sits.,7245.6,6121.378,6123.698,tt1341188,3032_HOW_DO_YOU_KNOW_01.42.01.378-01.42.03.698,01.42.01.378,01.42.03.698
3032_HOW_DO_YOU_KNOW,"In his study, Charles pauses at some paperwork and answers.",7245.6,6123.798,6128.714,tt1341188,3032_HOW_DO_YOU_KNOW_01.42.03.798-01.42.08.714,01.42.03.798,01.42.08.714
3032_HOW_DO_YOU_KNOW,George ends the call excitedly.,7245.6,6145.115,6145.887,tt1341188,3032_HOW_DO_YOU_KNOW_01.42.25.115-01.42.25.887,01.42.25.115,01.42.25.887
3032_HOW_DO_YOU_KNOW,"Back in her own apartment, Lisa munches a cracker as Lisa lounges, facing her TV.",7245.6,6148.464,6156.571,tt1341188,3032_HOW_DO_YOU_KNOW_01.42.28.464-01.42.36.571,01.42.28.464,01.42.36.571
3032_HOW_DO_YOU_KNOW,"In a well-tailored dark gray suit, George arrives at his father's building.",7245.6,6156.671,6161.543,tt1341188,3032_HOW_DO_YOU_KNOW_01.42.36.671-01.42.41.543,01.42.36.671,01.42.41.543
3032_HOW_DO_YOU_KNOW,"At the entrance, sexy model types in slinky clothes line up at a table.",7245.6,6161.643,6167.211,tt1341188,3032_HOW_DO_YOU_KNOW_01.42.41.643-01.42.47.211,01.42.41.643,01.42.47.211
3032_HOW_DO_YOU_KNOW,Later George arrives at a door.,7245.6,6167.311,6172.416,tt1341188,3032_HOW_DO_YOU_KNOW_01.42.47.311-01.42.52.416,01.42.47.311,01.42.52.416
3032_HOW_DO_YOU_KNOW,A legal team files out.,7245.6,6174.595,6182.361,tt1341188,3032_HOW_DO_YOU_KNOW_01.42.54.595-01.43.02.361,01.42.54.595,01.43.02.361
3032_HOW_DO_YOU_KNOW,Charles leads his son into his study and sits behind his cluttered desk.,7245.6,6182.461,6189.474,tt1341188,3032_HOW_DO_YOU_KNOW_01.43.02.461-01.43.09.474,01.43.02.461,01.43.09.474
3032_HOW_DO_YOU_KNOW,Charles gestures to a chair.,7245.6,6189.574,6190.279,tt1341188,3032_HOW_DO_YOU_KNOW_01.43.09.574-01.43.10.279,01.43.09.574,01.43.10.279
3032_HOW_DO_YOU_KNOW,George totes a brown paper bag.,7245.6,6210.972,6217.933,tt1341188,3032_HOW_DO_YOU_KNOW_01.43.30.972-01.43.37.933,01.43.30.972,01.43.37.933
3032_HOW_DO_YOU_KNOW,"Charles averts his gaze, his lips creasing emotionally.",7245.6,6286.588,6290.57,tt1341188,3032_HOW_DO_YOU_KNOW_01.44.46.588-01.44.50.570,01.44.46.588,01.44.50.570
3032_HOW_DO_YOU_KNOW,Charles stifles his jaw from dropping.,7245.6,6293.572,6294.971,tt1341188,3032_HOW_DO_YOU_KNOW_01.44.53.572-01.44.54.971,01.44.53.572,01.44.54.971
3032_HOW_DO_YOU_KNOW,Grinning George hurries out.,7245.6,6296.952,6298.813,tt1341188,3032_HOW_DO_YOU_KNOW_01.44.56.952-01.44.58.813,01.44.56.952,01.44.58.813
3032_HOW_DO_YOU_KNOW,Charles gives a half-hearted wave.,7245.6,6300.205,6301.411,tt1341188,3032_HOW_DO_YOU_KNOW_01.45.00.205-01.45.01.411,01.45.00.205,01.45.01.411
3032_HOW_DO_YOU_KNOW,"On Matty vast penthouse patio, elegant place settings line tables.",7245.6,6303.261,6309.298,tt1341188,3032_HOW_DO_YOU_KNOW_01.45.03.261-01.45.09.298,01.45.03.261,01.45.09.298
3032_HOW_DO_YOU_KNOW,Two vendors wheeling bushels of live lobsters.,7245.6,6309.398,6312.971,tt1341188,3032_HOW_DO_YOU_KNOW_01.45.09.398-01.45.12.971,01.45.09.398,01.45.12.971
3032_HOW_DO_YOU_KNOW,Matty and Lisa chat in the walk-in closet.,7245.6,6313.198,6326.699,tt1341188,3032_HOW_DO_YOU_KNOW_01.45.13.198-01.45.26.699,01.45.13.198,01.45.26.699
3032_HOW_DO_YOU_KNOW,Matty pulls out a chair.,7245.6,6326.799,6328.658,tt1341188,3032_HOW_DO_YOU_KNOW_01.45.26.799-01.45.28.658,01.45.26.799,01.45.28.658
3032_HOW_DO_YOU_KNOW,Matty hands her a box.,7245.6,6333.6,6335.707,tt1341188,3032_HOW_DO_YOU_KNOW_01.45.33.600-01.45.35.707,01.45.33.600,01.45.35.707
3032_HOW_DO_YOU_KNOW,Matty bends slightly and bobs his shoulder.,7245.6,6345.569,6348.721,tt1341188,3032_HOW_DO_YOU_KNOW_01.45.45.569-01.45.48.721,01.45.45.569,01.45.48.721
3032_HOW_DO_YOU_KNOW,Matty sits.,7245.6,6350.419,6351.828,tt1341188,3032_HOW_DO_YOU_KNOW_01.45.50.419-01.45.51.828,01.45.50.419,01.45.51.828
3032_HOW_DO_YOU_KNOW,Matty unwraps it for her and hands it back.,7245.6,6357.32,6359.692,tt1341188,3032_HOW_DO_YOU_KNOW_01.45.57.320-01.45.59.692,01.45.57.320,01.45.59.692
3032_HOW_DO_YOU_KNOW,"Inside, Lisa finds a diamond encrusted wristwatch.",7245.6,6363.664,6365.945,tt1341188,3032_HOW_DO_YOU_KNOW_01.46.03.664-01.46.05.945,01.46.03.664,01.46.05.945
3032_HOW_DO_YOU_KNOW,"As Matty beams, Lisa lips stutter.",7245.6,6391.757,6398.502,tt1341188,3032_HOW_DO_YOU_KNOW_01.46.31.757-01.46.38.502,01.46.31.757,01.46.38.502
3032_HOW_DO_YOU_KNOW,Lisa puts it on.,7245.6,6398.602,6400.598,tt1341188,3032_HOW_DO_YOU_KNOW_01.46.38.602-01.46.40.598,01.46.38.602,01.46.40.598
3032_HOW_DO_YOU_KNOW,Matty shoulder.,7245.6,6400.8,6402.257,tt1341188,3032_HOW_DO_YOU_KNOW_01.46.40.800-01.46.42.257,01.46.40.800,01.46.42.257
3032_HOW_DO_YOU_KNOW,George leaves the adjoining bathroom.,7245.6,6428.084,6428.991,tt1341188,3032_HOW_DO_YOU_KNOW_01.47.08.084-01.47.08.991,01.47.08.084,01.47.08.991
3032_HOW_DO_YOU_KNOW,In the hall they pass some guests.,7245.6,6438.89,6447.116,tt1341188,3032_HOW_DO_YOU_KNOW_01.47.18.890-01.47.27.116,01.47.18.890,01.47.27.116
3032_HOW_DO_YOU_KNOW,"As a teammate leads Matty away, George snags Lisa",7245.6,6447.216,6456.379,tt1341188,3032_HOW_DO_YOU_KNOW_01.47.27.216-01.47.36.379,01.47.27.216,01.47.36.379
3032_HOW_DO_YOU_KNOW,"They walk out onto the vacant patio, and George pulls out a chair for her.",7245.6,6456.479,6463.489,tt1341188,3032_HOW_DO_YOU_KNOW_01.47.36.479-01.47.43.489,01.47.36.479,01.47.43.489
3032_HOW_DO_YOU_KNOW,George sits kitty corner from her and sets down the small paper bag.,7245.6,6465.356,6469.46,tt1341188,3032_HOW_DO_YOU_KNOW_01.47.45.356-01.47.49.460,01.47.45.356,01.47.49.460
3032_HOW_DO_YOU_KNOW,Lisa uncurls the bag's crumpled top and reaches inside.,7245.6,6470.761,6473.152,tt1341188,3032_HOW_DO_YOU_KNOW_01.47.50.761-01.47.53.152,01.47.50.761,01.47.53.152
3032_HOW_DO_YOU_KNOW,George watches as Lisa fishes out a present.,7245.6,6473.252,6476.256,tt1341188,3032_HOW_DO_YOU_KNOW_01.47.53.252-01.47.56.256,01.47.53.252,01.47.56.256
3032_HOW_DO_YOU_KNOW,"Wrapped in polka dot paper, like a hard candy.",7245.6,6476.356,6477.329,tt1341188,3032_HOW_DO_YOU_KNOW_01.47.56.356-01.47.57.329,01.47.56.356,01.47.57.329
3032_HOW_DO_YOU_KNOW,it bears a cheerful red ribbon tied on each end.,7245.6,6477.429,6478.283,tt1341188,3032_HOW_DO_YOU_KNOW_01.47.57.429-01.47.58.283,01.47.57.429,01.47.58.283
3032_HOW_DO_YOU_KNOW,"Lisa gives him a smile, then carefully unties one of the bows.",7245.6,6478.383,6484.131,tt1341188,3032_HOW_DO_YOU_KNOW_01.47.58.383-01.48.04.131,01.47.58.383,01.48.04.131
3032_HOW_DO_YOU_KNOW,George shifts his anxious eyes between her and the present.,7245.6,6484.231,6487.784,tt1341188,3032_HOW_DO_YOU_KNOW_01.48.04.231-01.48.07.784,01.48.04.231,01.48.07.784
3032_HOW_DO_YOU_KNOW,Lisa very patiently slides the ribbon off the end of the tube shaped gift.,7245.6,6487.884,6491.056,tt1341188,3032_HOW_DO_YOU_KNOW_01.48.07.884-01.48.11.056,01.48.07.884,01.48.11.056
3032_HOW_DO_YOU_KNOW,"As Lisa moves on to the other bow, Lisa pauses.",7245.6,6491.556,6496.791,tt1341188,3032_HOW_DO_YOU_KNOW_01.48.11.556-01.48.16.791,01.48.11.556,01.48.16.791
3032_HOW_DO_YOU_KNOW,Her eyes flicker over George,7245.6,6496.891,6499.864,tt1341188,3032_HOW_DO_YOU_KNOW_01.48.16.891-01.48.19.864,01.48.16.891,01.48.19.864
3032_HOW_DO_YOU_KNOW,George lifts his brow.,7245.6,6500.064,6503.036,tt1341188,3032_HOW_DO_YOU_KNOW_01.48.20.064-01.48.23.036,01.48.20.064,01.48.23.036
3032_HOW_DO_YOU_KNOW,"With a smile, George watches Lisa slide off the second bow.",7245.6,6503.136,6504.725,tt1341188,3032_HOW_DO_YOU_KNOW_01.48.23.136-01.48.24.725,01.48.23.136,01.48.24.725
3032_HOW_DO_YOU_KNOW,"Unwrapping the gift, Lisa finds a child's tub of Play-Doh.",7245.6,6504.825,6509.158,tt1341188,3032_HOW_DO_YOU_KNOW_01.48.24.825-01.48.29.158,01.48.24.825,01.48.29.158
3032_HOW_DO_YOU_KNOW,"As Lisa examines it, her diamond watch glitters on her wrist.",7245.6,6509.258,6513.006,tt1341188,3032_HOW_DO_YOU_KNOW_01.48.29.258-01.48.33.006,01.48.29.258,01.48.33.006
3032_HOW_DO_YOU_KNOW,George gives her a nod.,7245.6,6558.886,6560.142,tt1341188,3032_HOW_DO_YOU_KNOW_01.49.18.886-01.49.20.142,01.49.18.886,01.49.20.142
3032_HOW_DO_YOU_KNOW,George takes the Play-Doh from her and eyes it.,7245.6,6578.79,6581.925,tt1341188,3032_HOW_DO_YOU_KNOW_01.49.38.790-01.49.41.925,01.49.38.790,01.49.41.925
3032_HOW_DO_YOU_KNOW,George stares into her eyes.,7245.6,6582.637,6595.129,tt1341188,3032_HOW_DO_YOU_KNOW_01.49.42.637-01.49.55.129,01.49.42.637,01.49.55.129
3032_HOW_DO_YOU_KNOW,"Lisa holds his gaze for a moment, then looks down with a touched expression.",7245.6,6595.229,6604.417,tt1341188,3032_HOW_DO_YOU_KNOW_01.49.55.229-01.50.04.417,01.49.55.229,01.50.04.417
